"Dataset","Preprocessing","Var_Selection","PLS_Method","ncomp","R2","RMSE","MAE"
"Dataset 3 with Ref 3","2nd_Der","None","kernelpls",2,0.437836158698709,0.156094249346243,0.110723810687984
"Dataset 3 with Ref 3","2nd_Der","None","widekernelpls",2,0.350636206606334,0.165959024318958,0.11581644892279
"Dataset 3 with Ref 3","2nd_Der","VIP","simpls",2,0.397133869673242,0.16063760140219,0.114483330609639
"Dataset 3 with Ref 3","2nd_Der","VIP","nipals",15,0.260943618205064,0.178926820580163,0.126287033418211
"Dataset 3 with Ref 3","2nd_Der","VIP","kernelpls",2,0.425262469002289,0.157193027989159,0.112410313391563
"Dataset 3 with Ref 3","2nd_Der","VIP","widekernelpls",2,0.423318843572704,0.155456074032783,0.112482398846775
"Dataset 3 with Ref 3","2nd_Der","SR","simpls",1,0.392943134347871,0.161518937813269,0.115792528799976
"Dataset 3 with Ref 3","2nd_Der","SR","nipals",19,0.311714572683593,0.171081669269281,0.123218593678884
"Dataset 3 with Ref 3","2nd_Der","SR","kernelpls",1,0.359238772417263,0.165115950271549,0.118350656278359
"Dataset 3 with Ref 3","2nd_Der","SR","widekernelpls",1,0.377015368969255,0.163444977425201,0.115841050804959
"Dataset 3 with Ref 3","2nd_Der","sMC","simpls",2,0.427669424340532,0.15525615260488,0.109479227339974
"Dataset 3 with Ref 3","2nd_Der","sMC","nipals",16,0.196825852072159,0.184047941231123,0.130383866310606
"Dataset 3 with Ref 3","2nd_Der","sMC","kernelpls",2,0.437791902487304,0.155688222615675,0.113822968599849
"Dataset 3 with Ref 3","2nd_Der","sMC","widekernelpls",2,0.439080443210223,0.15631623985828,0.112058120996936
"Dataset 3 with Ref 3","2nd_Der","UVE","simpls",2,0.373212856785977,0.162436041335146,0.11276018711892
"Dataset 3 with Ref 3","2nd_Der","UVE","nipals",2,0.292271055309404,0.176019103806983,0.124173298990851
"Dataset 3 with Ref 3","2nd_Der","UVE","kernelpls",2,0.358082686340597,0.164610002754484,0.115830095044688
"Dataset 3 with Ref 3","2nd_Der","UVE","widekernelpls",2,0.395484697662457,0.160772701132116,0.112934668368228
"Dataset 3 with Ref 3","2nd_Der","GA","simpls",3,0.440985299495875,0.153010804598933,0.110027102649863
"Dataset 3 with Ref 3","2nd_Der","GA","nipals",13,0.307326358418772,0.172573932906523,0.12336162777252
"Dataset 3 with Ref 3","2nd_Der","GA","kernelpls",4,0.432884609670335,0.15625581357719,0.109962302286905
"Dataset 3 with Ref 3","2nd_Der","GA","widekernelpls",3,0.413285136099134,0.155794935706637,0.110577241375974
"Dataset 3 with Ref 3","EMSC","None","simpls",5,0.635384630502269,0.124583804589119,0.0921838845907713
"Dataset 3 with Ref 3","EMSC","None","nipals",4,0.614813262512571,0.127767584722057,0.0958502465159166
"Dataset 3 with Ref 3","EMSC","None","kernelpls",6,0.62340201351833,0.127351946546077,0.0943836429090887
"Dataset 3 with Ref 3","EMSC","None","widekernelpls",6,0.650056873132574,0.12271979261769,0.0905689332805523
"Dataset 3 with Ref 3","EMSC","VIP","simpls",18,-6364.50043328894,14.5004099900813,11.9469737086976
"Dataset 3 with Ref 3","EMSC","VIP","nipals",19,-5743.09885469837,13.8175859717427,11.3697822651475
"Dataset 3 with Ref 3","EMSC","VIP","kernelpls",12,-6367.06705607288,13.979977343935,12.5966391442994
"Dataset 3 with Ref 3","EMSC","VIP","widekernelpls",20,-4011.5733103692,9.82700342063581,8.32765006514005
"Dataset 3 with Ref 3","EMSC","SR","simpls",2,-1.82671130006471,0.317519760777219,0.239494660337366
"Dataset 3 with Ref 3","EMSC","SR","nipals",2,-1.68669138457853,0.315708018526123,0.244365092486413
"Dataset 3 with Ref 3","EMSC","SR","kernelpls",7,-1.5061650756329,0.31046459275614,0.240956142763684
"Dataset 3 with Ref 3","EMSC","SR","widekernelpls",2,-0.703777536024209,0.265503647026738,0.190116077563047
"Dataset 3 with Ref 3","EMSC","sMC","simpls",15,-355.97288386605,3.64438778356031,3.02830714368897
"Dataset 3 with Ref 3","EMSC","sMC","nipals",5,-666.264355977227,4.31638690697799,3.71009507500325
"Dataset 3 with Ref 3","EMSC","sMC","kernelpls",17,-1080.38594257505,5.38921105950373,4.59206139780564
"Dataset 3 with Ref 3","EMSC","sMC","widekernelpls",3,-1029.55294549295,5.86846190038727,5.0806888542176
"Dataset 3 with Ref 3","EMSC","UVE","simpls",5,-28.7095913150204,1.09109175729473,0.904732334270266
"Dataset 3 with Ref 3","EMSC","UVE","nipals",4,-27.7120171887983,0.9692201682974,0.792494616443075
"Dataset 3 with Ref 3","EMSC","UVE","kernelpls",6,-26.8684174382002,1.08742283740849,0.892558837473445
"Dataset 3 with Ref 3","EMSC","UVE","widekernelpls",3,-40.2400628987011,1.2353800709032,0.986801717139799
"Dataset 3 with Ref 3","EMSC","GA","simpls",7,-342.965612037671,3.33382162841374,2.92633225240752
"Dataset 3 with Ref 3","EMSC","GA","nipals",10,-485.06251250373,3.88233073220318,3.28260948511976
"Dataset 3 with Ref 3","EMSC","GA","kernelpls",10,-334.300182568523,3.2440428611298,2.82517297433504
"Dataset 3 with Ref 3","EMSC","GA","widekernelpls",2,-374.034252465593,3.49516766134174,3.23704867834171
"Dataset 3 with Ref 3","RNV","None","simpls",2,-1.32258827584018,0.276504449552432,0.202215381479626
"Dataset 3 with Ref 3","RNV","None","nipals",2,-16844235.0113399,841.929742219807,655.349445368375
"Dataset 3 with Ref 3","RNV","None","kernelpls",1,-0.805713092118967,0.273557214145686,0.194443273077946
"Dataset 3 with Ref 3","RNV","None","widekernelpls",2,-0.55777333766473,0.23628855539721,0.175829828735962
"Dataset 3 with Ref 3","RNV","VIP","simpls",3,0.292782119182451,0.174960040022338,0.12869415440275
"Dataset 3 with Ref 3","RNV","VIP","nipals",2,-16476586.268783,819.178020647928,618.770777271622
"Dataset 3 with Ref 3","RNV","VIP","kernelpls",2,0.385415956198559,0.157245998208353,0.11146981631803
"Dataset 3 with Ref 3","RNV","VIP","widekernelpls",3,0.422335324026679,0.156172749004582,0.110152523803667
"Dataset 3 with Ref 3","RNV","SR","simpls",1,0.135036334938083,0.187293342511095,0.131523508893685
"Dataset 3 with Ref 3","RNV","SR","nipals",4,-6055294.74262653,502.490583206119,379.092166701578
"Dataset 3 with Ref 3","RNV","SR","kernelpls",1,0.224174770632445,0.180429055525831,0.12802735606548
"Dataset 3 with Ref 3","RNV","SR","widekernelpls",1,0.165939084510772,0.187214209292442,0.132505287427321
"Dataset 3 with Ref 3","RNV","sMC","simpls",2,-1.63478209952403,0.32132213084488,0.240775150574218
"Dataset 3 with Ref 3","RNV","sMC","nipals",2,-18908578.2715766,852.784931922372,660.299570741865
"Dataset 3 with Ref 3","RNV","sMC","kernelpls",2,-0.978840292751424,0.280160475982202,0.203557010926805
"Dataset 3 with Ref 3","RNV","sMC","widekernelpls",2,-3.12855650470522,0.35720124175017,0.263219629724483
"Dataset 3 with Ref 3","RNV","UVE","simpls",2,-0.256766731901962,0.213468344724979,0.148263670918362
"Dataset 3 with Ref 3","RNV","UVE","nipals",10,-4232418.54455486,407.645478929396,336.707178067414
"Dataset 3 with Ref 3","RNV","UVE","kernelpls",7,0.0684012468728045,0.196047838886012,0.145502177836195
"Dataset 3 with Ref 3","RNV","UVE","widekernelpls",4,-0.194127983858757,0.217203042890072,0.161656699539945
"Dataset 3 with Ref 3","RNV","GA","simpls",2,-3.10069508734653,0.403877127528298,0.298541219246546
"Dataset 3 with Ref 3","RNV","GA","nipals",2,-2776827.84251837,339.746154231605,254.449319045032
"Dataset 3 with Ref 3","RNV","GA","kernelpls",4,-5.32292761275796,0.414517078750364,0.317800525044828
"Dataset 3 with Ref 3","RNV","GA","widekernelpls",2,-2.82084155853969,0.366920022497758,0.290000352301578
"Dataset 3 with Ref 4","Raw","None","simpls",2,0.410693953065721,0.137551385736375,0.0985205917820439
"Dataset 3 with Ref 4","Raw","None","nipals",2,-19.2676383676891,0.816229075548444,0.55488289876239
"Dataset 3 with Ref 4","Raw","None","kernelpls",3,0.415029753650494,0.138127622195249,0.099066272106957
"Dataset 3 with Ref 4","Raw","None","widekernelpls",3,0.362672561403103,0.144050873806322,0.103886491988966
"Dataset 3 with Ref 4","Raw","VIP","simpls",3,0.467694034219764,0.132373305486336,0.0956510107134788
"Dataset 3 with Ref 4","Raw","VIP","nipals",2,-16.9533615831249,0.754252286060588,0.51316505974667
"Dataset 3 with Ref 4","Raw","VIP","kernelpls",3,0.415573945082439,0.138405824827939,0.0996074606881115
"Dataset 3 with Ref 4","Raw","VIP","widekernelpls",3,0.400000132850982,0.140160595864932,0.0983025284784056
"Dataset 3 with Ref 4","Raw","SR","simpls",5,0.377481198091046,0.143394996023928,0.10343193074226
"Dataset 3 with Ref 4","Raw","SR","nipals",3,-6.70017539086544,0.442016228680469,0.310850559025679
"Dataset 3 with Ref 4","Raw","SR","kernelpls",1,0.35966444968195,0.145996142291377,0.105507837696584
"Dataset 3 with Ref 4","Raw","SR","widekernelpls",1,0.331341486515617,0.148896670503471,0.107043585799292
"Dataset 3 with Ref 4","Raw","sMC","simpls",2,0.446396942276943,0.133588274050031,0.0953153943180857
"Dataset 3 with Ref 4","Raw","sMC","nipals",2,-18.2115590381708,0.787656202705583,0.534334506265399
"Dataset 3 with Ref 4","Raw","sMC","kernelpls",4,0.463516996903399,0.131967833776122,0.0962053661848552
"Dataset 3 with Ref 4","Raw","sMC","widekernelpls",3,0.461119087117817,0.133995255741794,0.0946848195755187
"Dataset 3 with Ref 4","Raw","UVE","simpls",5,0.42255292328896,0.135375761936233,0.0982531878716265
"Dataset 3 with Ref 4","Raw","UVE","nipals",6,-14.9363903238246,0.68929167236885,0.47895564173466
"Dataset 3 with Ref 4","Raw","UVE","kernelpls",5,0.363843217861444,0.142539985725071,0.101374806836569
"Dataset 3 with Ref 4","Raw","UVE","widekernelpls",5,0.368472840391347,0.141064152756309,0.101965049308858
"Dataset 3 with Ref 4","Raw","GA","simpls",3,0.43068603384108,0.136092280407525,0.0981431349388978
"Dataset 3 with Ref 4","Raw","GA","nipals",2,-2.46157262194672,0.320031354241887,0.219684935559141
"Dataset 3 with Ref 4","Raw","GA","kernelpls",3,0.434491588680098,0.134582926712071,0.0967039658445756
"Dataset 3 with Ref 4","Raw","GA","widekernelpls",3,0.413886930347113,0.137214015810931,0.0984878665922414
"Dataset 3 with Ref 4","SNV","None","simpls",4,-2.43244837024586,0.328384170971024,0.263753341039081
"Dataset 3 with Ref 4","SNV","None","nipals",1,-69.8262976853608,1.50861666839552,1.00946735689754
"Dataset 3 with Ref 4","SNV","None","kernelpls",6,-2.15472902357113,0.318738394446071,0.251471010633004
"Dataset 3 with Ref 4","SNV","None","widekernelpls",12,-2.74712554714533,0.318937582085288,0.249759842483403
"Dataset 3 with Ref 4","SNV","VIP","simpls",2,-1.71609659583637,0.290019156458489,0.227057021251511
"Dataset 3 with Ref 4","SNV","VIP","nipals",1,-70.1569837623865,1.44872379912733,0.956869087461611
"Dataset 3 with Ref 4","SNV","VIP","kernelpls",4,-1.19369337439179,0.253673889531085,0.199067492588878
"Dataset 3 with Ref 4","SNV","VIP","widekernelpls",11,-1.10678616679019,0.258213439990281,0.200901740095183
"Dataset 3 with Ref 4","SNV","SR","simpls",3,-3.36456967347215,0.35460970308455,0.281493551961697
"Dataset 3 with Ref 4","SNV","SR","nipals",1,-52.8353610248201,1.33166396426103,0.895933190269949
"Dataset 3 with Ref 4","SNV","SR","kernelpls",4,-2.41213905664865,0.326915318470254,0.25854233440702
"Dataset 3 with Ref 4","SNV","SR","widekernelpls",5,-2.85346314541097,0.327657549361699,0.262859251268035
"Dataset 3 with Ref 4","SNV","sMC","simpls",3,-2.38441204299027,0.329740445239104,0.260827959006832
"Dataset 3 with Ref 4","SNV","sMC","nipals",1,-69.1562677130258,1.49203005978415,1.00261402859659
"Dataset 3 with Ref 4","SNV","sMC","kernelpls",4,-2.27670106714334,0.31137832460445,0.25237349362228
"Dataset 3 with Ref 4","SNV","sMC","widekernelpls",5,-2.10259708163012,0.302731661876255,0.239711084622829
"Dataset 3 with Ref 4","SNV","UVE","simpls",3,-3.66446271435524,0.381885642346702,0.30679664217458
"Dataset 3 with Ref 4","SNV","UVE","nipals",1,-43.5355266958886,1.1989203993582,0.830042901592482
"Dataset 3 with Ref 4","SNV","UVE","kernelpls",10,-5.23756329878624,0.415510965761121,0.340547433821123
"Dataset 3 with Ref 4","SNV","UVE","widekernelpls",6,-5.15488646998306,0.417070087770274,0.341418067493447
"Dataset 3 with Ref 4","SNV","GA","simpls",2,-5.9119380533359,0.450899134538012,0.359773836786647
"Dataset 3 with Ref 4","SNV","GA","nipals",1,-8.73567062323602,0.525313786186334,0.40495134413035
"Dataset 3 with Ref 4","SNV","GA","kernelpls",14,-6.58184016849751,0.453283735037429,0.364517079236121
"Dataset 3 with Ref 4","SNV","GA","widekernelpls",3,-6.00513946413679,0.453157042363244,0.369126678857469
"Dataset 3 with Ref 4","1st_Der","None","simpls",2,0.447855592054616,0.134607365454885,0.0969544219758368
"Dataset 3 with Ref 4","1st_Der","None","nipals",3,0.352763194933607,0.146475994087119,0.10354994007067
"Dataset 3 with Ref 4","1st_Der","None","kernelpls",2,0.407811191011403,0.140217818572101,0.100974287263155
"Dataset 3 with Ref 4","1st_Der","None","widekernelpls",2,0.302493683058841,0.150409028311522,0.106664345072153
"Dataset 3 with Ref 4","1st_Der","VIP","simpls",2,0.321793573217862,0.14940314924145,0.107236575142591
"Dataset 3 with Ref 4","1st_Der","VIP","nipals",17,0.401763030599458,0.14006412025817,0.0981421847046646
"Dataset 3 with Ref 4","1st_Der","VIP","kernelpls",2,0.4177275929524,0.138547441756232,0.101926256281124
"Dataset 3 with Ref 4","1st_Der","VIP","widekernelpls",2,0.387055503971467,0.140750820837479,0.0989675996168992
"Dataset 3 with Ref 4","1st_Der","SR","simpls",2,0.415824602074708,0.137996731962889,0.0979914286097326
"Dataset 3 with Ref 4","1st_Der","SR","nipals",18,0.401793222288322,0.140727093153414,0.100125025946678
"Dataset 3 with Ref 4","1st_Der","SR","kernelpls",2,0.411724959235076,0.137108586572523,0.099778049882875
"Dataset 3 with Ref 4","1st_Der","SR","widekernelpls",4,0.389006188541862,0.140271655078792,0.101208013281286
"Dataset 3 with Ref 4","1st_Der","sMC","simpls",2,0.426574700404071,0.13760849455427,0.0971862318272615
"Dataset 3 with Ref 4","1st_Der","sMC","nipals",7,0.424484248694949,0.13719787974452,0.098290125121387
"Dataset 3 with Ref 4","1st_Der","sMC","kernelpls",2,0.318970582358899,0.146834489892466,0.104735423643393
"Dataset 3 with Ref 4","1st_Der","sMC","widekernelpls",3,0.362952764430942,0.144908702877174,0.103243223210879
"Dataset 3 with Ref 4","1st_Der","UVE","simpls",2,0.42577039413084,0.137377446854242,0.0996360713872257
"Dataset 3 with Ref 4","1st_Der","UVE","nipals",2,0.356069743384422,0.146297768433946,0.1044276367835
"Dataset 3 with Ref 4","1st_Der","UVE","kernelpls",2,0.433753941647354,0.137067174886336,0.0973712673616557
"Dataset 3 with Ref 4","1st_Der","UVE","widekernelpls",2,0.447963680386627,0.134651535718177,0.0962834017898423
"Dataset 3 with Ref 4","1st_Der","GA","simpls",2,0.452920408538135,0.134979450978543,0.0970753495355395
"Dataset 3 with Ref 4","1st_Der","GA","nipals",16,0.34749971892148,0.146335251566221,0.105081369089699
"Dataset 3 with Ref 4","1st_Der","GA","kernelpls",2,0.433537313459523,0.135612673710642,0.0957626437022468
"Dataset 3 with Ref 4","1st_Der","GA","widekernelpls",2,0.434037132174804,0.134687809108912,0.0966553272924792
"Dataset 3 with Ref 4","2nd_Der","None","simpls",2,0.456355634548838,0.133641669295516,0.0939393272964183
"Dataset 3 with Ref 4","2nd_Der","None","nipals",16,0.34613717273488,0.147228780023902,0.106438291796136
"Dataset 3 with Ref 4","2nd_Der","None","kernelpls",2,0.448330456707334,0.135195493221198,0.0956725333930763
"Dataset 3 with Ref 4","2nd_Der","None","widekernelpls",2,0.360711717089302,0.143706975427001,0.100652743351057
"Dataset 3 with Ref 4","2nd_Der","VIP","simpls",2,0.408897153228095,0.139125044318558,0.0998542426713468
"Dataset 3 with Ref 4","2nd_Der","VIP","nipals",15,0.275558201710186,0.15496618043416,0.109965858866589
"Dataset 3 with Ref 4","2nd_Der","VIP","kernelpls",2,0.420493056068068,0.137798277279867,0.0995831800656193
"Dataset 3 with Ref 4","2nd_Der","VIP","widekernelpls",2,0.439517402416268,0.134639415349316,0.0972137858426702
"Dataset 3 with Ref 4","2nd_Der","SR","simpls",1,0.383839030284458,0.141389237318671,0.101282845930413
"Dataset 3 with Ref 4","2nd_Der","SR","nipals",19,0.309611414796451,0.15112465545408,0.108665423974019
"Dataset 3 with Ref 4","2nd_Der","SR","kernelpls",1,0.352086596067837,0.145346001385354,0.103352344780615
"Dataset 3 with Ref 4","2nd_Der","SR","widekernelpls",1,0.368415860362682,0.143137488837897,0.101430323978914
"Dataset 3 with Ref 4","2nd_Der","sMC","simpls",2,0.450240792716898,0.134455215252088,0.0950773549592377
"Dataset 3 with Ref 4","2nd_Der","sMC","nipals",16,0.21972193749135,0.159854643963789,0.114485104840577
"Dataset 3 with Ref 4","2nd_Der","sMC","kernelpls",2,0.426807452882905,0.136553349877693,0.100635108224226
"Dataset 3 with Ref 4","2nd_Der","sMC","widekernelpls",2,0.446591881405521,0.135344544644668,0.0979196022493249
"Dataset 3 with Ref 4","2nd_Der","UVE","simpls",1,0.380259369005304,0.142894169759268,0.10037172201601
"Dataset 3 with Ref 4","2nd_Der","UVE","nipals",1,0.299752887314704,0.151871012188681,0.108075127620304
"Dataset 3 with Ref 4","2nd_Der","UVE","kernelpls",1,0.368381569278343,0.143213216989121,0.100857329276447
"Dataset 3 with Ref 4","2nd_Der","UVE","widekernelpls",1,0.394763367051677,0.140748016151214,0.0992008219305956
"Dataset 3 with Ref 4","2nd_Der","GA","simpls",1,0.468124964083976,0.132935683807062,0.094873044947064
"Dataset 3 with Ref 4","2nd_Der","GA","nipals",13,0.305803838001605,0.15102199920667,0.108649224325266
"Dataset 3 with Ref 4","2nd_Der","GA","kernelpls",2,0.43871202282953,0.135226524350337,0.0962606469842672
"Dataset 3 with Ref 4","2nd_Der","GA","widekernelpls",2,0.438931230806837,0.135083901470043,0.0958903683619656
"Dataset 3 with Ref 4","EMSC","None","simpls",5,0.638286721703551,0.107902184746878,0.0777188934402184
"Dataset 3 with Ref 4","EMSC","None","nipals",4,0.62421268974089,0.110662051590915,0.0807922516796871
"Dataset 3 with Ref 4","EMSC","None","kernelpls",6,0.630303008377619,0.110305300561591,0.0797958283421366
"Dataset 3 with Ref 4","EMSC","None","widekernelpls",6,0.65653180976316,0.106189527629265,0.0769073023382259
"Dataset 3 with Ref 4","EMSC","VIP","simpls",18,-6310.82116179235,12.558178722941,10.251209371179
"Dataset 3 with Ref 4","EMSC","VIP","nipals",19,-5649.03570076085,11.970741719961,9.86598494010813
"Dataset 3 with Ref 4","EMSC","VIP","kernelpls",11,-4971.33351280968,10.5594697895431,8.82861953661506
"Dataset 3 with Ref 4","EMSC","VIP","widekernelpls",20,-3978.86494972914,8.5080788328374,7.35655847752691
"Dataset 3 with Ref 4","EMSC","SR","simpls",2,-1.797495309798,0.275003939446225,0.216509271573053
"Dataset 3 with Ref 4","EMSC","SR","nipals",2,-1.63240344040033,0.273441188414759,0.22391057884629
"Dataset 3 with Ref 4","EMSC","SR","kernelpls",7,-1.4833020471085,0.275841557495117,0.225012023763736
"Dataset 3 with Ref 4","EMSC","SR","widekernelpls",2,-0.559414637572818,0.223048065380917,0.172833379176012
"Dataset 3 with Ref 4","EMSC","sMC","simpls",5,-450.131414350822,3.43840991997221,2.82609616791016
"Dataset 3 with Ref 4","EMSC","sMC","nipals",3,-326.044934243695,2.97131983988443,2.46296064835368
"Dataset 3 with Ref 4","EMSC","sMC","kernelpls",14,-798.362107764971,4.05390486786468,3.23623547710649
"Dataset 3 with Ref 4","EMSC","sMC","widekernelpls",9,-876.670324875565,4.79080188230565,3.92268837151757
"Dataset 3 with Ref 4","EMSC","UVE","simpls",6,-33.6273257585436,0.938391863540214,0.75799588994767
"Dataset 3 with Ref 4","EMSC","UVE","nipals",4,-40.0208513699893,1.00196908677068,0.824645064766466
"Dataset 3 with Ref 4","EMSC","UVE","kernelpls",5,-37.5035699419792,1.10768276811148,0.876107049853581
"Dataset 3 with Ref 4","EMSC","UVE","widekernelpls",12,-44.1503933610876,1.1696040576923,0.934470547387861
"Dataset 3 with Ref 4","EMSC","GA","simpls",3,-145.908635641414,2.16656197858769,1.89564495335339
"Dataset 3 with Ref 4","EMSC","GA","nipals",12,-130.679380984577,1.90667322342329,1.69955517560251
"Dataset 3 with Ref 4","EMSC","GA","kernelpls",12,-184.891712150655,2.07981825502691,1.88578171731171
"Dataset 3 with Ref 4","EMSC","GA","widekernelpls",9,-126.340439090705,1.82980392266746,1.59256614542921
"Dataset 3 with Ref 4","RNV","None","simpls",2,-1.22127041391741,0.239461692103598,0.180405558796152
"Dataset 3 with Ref 4","RNV","None","nipals",2,-20089982.6150491,803.61228045886,550.494106968612
"Dataset 3 with Ref 4","RNV","None","kernelpls",1,-0.765299825989846,0.236911881524277,0.1785454863061
"Dataset 3 with Ref 4","RNV","None","widekernelpls",2,-0.484142404079206,0.204635344151233,0.155665088307714
"Dataset 3 with Ref 4","RNV","VIP","simpls",3,0.306369626133869,0.151533925604658,0.110536258924661
"Dataset 3 with Ref 4","RNV","VIP","nipals",2,-18125400.6113863,740.781097432306,494.904205355689
"Dataset 3 with Ref 4","RNV","VIP","kernelpls",2,0.445940090542693,0.135100163453876,0.0980344403700407
"Dataset 3 with Ref 4","RNV","VIP","widekernelpls",3,0.435194151611448,0.135257700214797,0.0950411262722971
"Dataset 3 with Ref 4","RNV","SR","simpls",9,0.232932663878364,0.156036801109077,0.110586960871925
"Dataset 3 with Ref 4","RNV","SR","nipals",4,-6192857.64141704,442.611060373733,302.868118572555
"Dataset 3 with Ref 4","RNV","SR","kernelpls",1,0.258901628646749,0.154192665499852,0.110910536879232
"Dataset 3 with Ref 4","RNV","SR","widekernelpls",1,0.223234647507301,0.158725509697116,0.113664730956724
"Dataset 3 with Ref 4","RNV","sMC","simpls",2,-1.69466749168987,0.281661387010266,0.220054821423299
"Dataset 3 with Ref 4","RNV","sMC","nipals",2,-20258922.5579609,767.62330622503,521.972724610907
"Dataset 3 with Ref 4","RNV","sMC","kernelpls",2,-1.79961361808766,0.298816374914997,0.233168577638205
"Dataset 3 with Ref 4","RNV","sMC","widekernelpls",2,-2.70330459919601,0.297345859540132,0.229128861071601
"Dataset 3 with Ref 4","RNV","UVE","simpls",4,0.288349047997408,0.152383671286537,0.112662988134241
"Dataset 3 with Ref 4","RNV","UVE","nipals",4,-3767854.23271892,348.233443555633,240.855392449059
"Dataset 3 with Ref 4","RNV","UVE","kernelpls",4,0.231324921062819,0.15468560016493,0.111340793887868
"Dataset 3 with Ref 4","RNV","UVE","widekernelpls",4,0.188985620684057,0.159977070183048,0.117283875705857
"Dataset 3 with Ref 4","RNV","GA","simpls",3,0.384975719148894,0.142704570469586,0.103209674155917
"Dataset 3 with Ref 4","RNV","GA","nipals",2,-3152177.32950091,310.7145889104,208.329030660181
"Dataset 3 with Ref 4","RNV","GA","kernelpls",3,0.271006345996806,0.153810102710096,0.112161808909267
"Dataset 3 with Ref 4","RNV","GA","widekernelpls",3,0.351672190367031,0.145184764902095,0.105261134878755
